Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
10Hcjjkj79dONUu22Zdb3F,"4ypEjUTTCcPB0dgjQBQyf5","Rock It","PRhyme 2","PRhyme",2018-03-16,228771,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:42Z,"alternative hip hop,detroit hip hop",0.453,0.961,6,-2.507,1,0.307,0.158,0,0.611,0.608,84.31,4
22Lg27AXEA7Ldes51lJ3Ap,"4ypEjUTTCcPB0dgjQBQyf5","My Calling","PRhyme 2","PRhyme",2018-03-16,134376,11,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:42Z,"alternative hip hop,detroit hip hop",0.585,0.982,10,-0.597,0,0.329,0.308,0,0.396,0.711,86.457,4
10Hcjjkj79dONUu22Zdb3F,"4ypEjUTTCcPB0dgjQBQyf5","Rock It","PRhyme 2","PRhyme",2018-03-16,228771,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:43Z,"alternative hip hop,detroit hip hop",0.453,0.961,6,-2.507,1,0.307,0.158,0,0.611,0.608,84.31,4
7ymkR1F1FmeHjGjQTOaGa4,"4ypEjUTTCcPB0dgjQBQyf5","Black History","PRhyme 2","PRhyme",2018-03-16,220753,15,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:43Z,"alternative hip hop,detroit hip hop",0.386,0.942,11,-2.618,0,0.272,0.269,0,0.13,0.611,150.131,4
1JJ8D0KE144weLOGrjqJrb,"6Mo9PoU6svvhgEum7wh2Nd","Rebel Without A Pause","It Takes A Nation Of Millions To Hold Us Back (Deluxe Edition)","Public Enemy",1988-06-28,302666,48,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:44Z,"conscious hip hop,east coast hip hop,golden age hip hop,hardcore hip hop,hip hop,old school hip hop,political hip hop",0.783,0.878,7,-6.481,1,0.32,0.00502,0,0.662,0.634,99.811,4
0BF84G6iISr1qO6IV9msWs,"6Mo9PoU6svvhgEum7wh2Nd","Public Enemy No. 1","Yo! Bum Rush The Show","Public Enemy",1987-02-10,281066,37,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:44Z,"conscious hip hop,east coast hip hop,golden age hip hop,hardcore hip hop,hip hop,old school hip hop,political hip hop",0.787,0.718,11,-13.851,1,0.15,0.262,0,0.0901,0.655,100.889,4
3DzlR0kXE6shimFVhSwI4A,"0ONHkAv9pCAFxb0zJwDNTy,4V8LLVI7PbaPR0K2TGSxFF","Trouble on My Mind","Fear of God II: Let Us Pray","Pusha T,Tyler, The Creator",2011-11-08,212506,58,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:45Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop",0.655,0.794,1,-6.113,0,0.367,0.0935,0.0000357,0.383,0.608,172.106,4
6cpsixIHI63L0hwh3CwZg3,"0ONHkAv9pCAFxb0zJwDNTy","Infrared","DAYTONA","Pusha T",2018-05-25,170240,46,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:45Z,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop",0.674,0.578,10,-8.768,0,0.298,0.0518,0.00553,0.72,0.163,112.265,5
48FC4RXepyOHJFTyFuQkm0,"5m7wCUhYhBh7A3A3YMxrbt","Just Another Day...","Black Reign","Queen Latifah",1993-11-16,268066,37,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:46Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap",0.677,0.365,7,-18.719,1,0.305,0.316,0.0541,0.222,0.26,173.861,4
5JKXgYQPkBQudk5NErowSW,"5m7wCUhYhBh7A3A3YMxrbt","Black Hand Side","Black Reign","Queen Latifah",1993-11-16,203360,24,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:46Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap",0.861,0.371,7,-14.696,1,0.299,0.116,0.0629,0.688,0.481,93.992,4
4yuWAvSlitfqmQoHw6dF9B,"5m7wCUhYhBh7A3A3YMxrbt","I Can't Understand","Black Reign","Queen Latifah",1993-11-16,228906,19,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:46Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap",0.687,0.353,9,-12.686,0,0.207,0.0735,0.0000429,0.122,0.736,104.142,4
76eqlAukVuAvxovEbCK3uh,"5m7wCUhYhBh7A3A3YMxrbt,7dupCiguCFkYZRisA3foPu","Ladies First","All Hail the Queen","Queen Latifah,Monie Love",1989-11-07,238693,36,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:47Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap,alternative r&b,old school uk hip hop",0.846,0.795,11,-9.984,1,0.28,0.0572,0,0.307,0.874,107.32,4
7ndCblMtuVJcmB7HggMGEe,"5m7wCUhYhBh7A3A3YMxrbt","Nature of a Sista'","Nature of a Sista'","Queen Latifah",1991-09-03,200866,19,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:47Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap",0.773,0.908,4,-10.014,1,0.221,0.155,0.00000162,0.094,0.702,116.111,4
61B06PxotSiFPdEZ1usQJ4,"5m7wCUhYhBh7A3A3YMxrbt","Nuff' of the Ruff Stuff","Nature of a Sista'","Queen Latifah",1991-09-03,230626,19,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:47Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap",0.789,0.523,1,-16.37,0,0.254,0.00939,0.00000154,0.353,0.369,104.755,4
1p3aL2saVejtztxaXyPoYO,"5m7wCUhYhBh7A3A3YMxrbt","Rough...","Black Reign","Queen Latifah",1993-11-16,302960,19,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:48Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap",0.682,0.628,10,-10.726,0,0.16,0.00071,0.00069,0.0903,0.375,94.92,4
0NNVlhFrQz2W1SzglQWxmV,"5m7wCUhYhBh7A3A3YMxrbt","That's the Way We Flow","Nature of a Sista'","Queen Latifah",1991-09-03,202333,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:48Z,"conscious hip hop,east coast hip hop,golden age hip hop,hip hop,new jersey rap",0.796,0.779,6,-12.745,1,0.263,0.239,0,0.0834,0.755,109.108,4
6SI4JD7iyQ0rrudhCNtMv0,"2yQf6b8hxahZaT5dHlWaB1,6FD0unjzGQhX3b6eMccMJe,4VmEWwd8y9MCLwexFMdpwt,0dS5xeDefwoUNasLUHnCjR","Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)","Only Built 4 Cuban Linx...","Raekwon,Ghostface Killah,Method Man,Cappadonna",1995,253226,56,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:49Z,"east coast hip hop,hardcore hip hop,hip hop",0.683,0.902,1,-7.389,0,0.291,0.219,0.000761,0.226,0.724,90.447,4
2p9sprAX27D6U5cuSE9NsM,"3PyWEKLWI0vHPmoNrIX0QE","When I B On Tha Mic","The Master","Rakim",1999-11-30,222933,61,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:49Z,"east coast hip hop",0.836,0.484,2,-7.332,1,0.327,0.0454,0,0.0557,0.839,95.941,4
03DszRXHzfjreOoaoP2COZ,"0OiS4KHxViIFnJooFTXl7V","Soul On Ice","Soul On Ice","Ras Kass",1996-09-30,222360,12,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:49Z,"alternative hip hop,conscious hip hop,hardcore hip hop",0.683,0.535,1,-8.257,1,0.176,0.00262,0.0000533,0.216,0.243,84.817,4
622QoX97gHd7yPPo1z6XUe,"1O3ZOjqFLEnbpZexcRjocn","June","Deadringer: Deluxe","RJD2",2002,363533,21,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:50Z,"electronica,instrumental hip hop,jazztronica",0.693,0.896,1,-4.725,1,0.0681,0.495,0.00101,0.0604,0.439,92.421,4
6Ljp2oy8zR8EhutqBdLYnt,"4RnBFZRiMLRyZy0AzzTg2C,57UnSUpae3SbRekxNa5Kgl,2N4EYkIlG1kv25g6Wv8LGI","yankee and the brave (ep. 4)","RTJ4","Run The Jewels,El-P,Killer Mike",2020-06-03,146573,51,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:51Z,"alternative hip hop,escape room,hip hop,political hip hop,abstract hip hop,east coast hip hop,experimental hip hop,atl hip hop,conscious hip hop,old school atlanta hip hop,southern hip hop",0.595,0.878,10,-5.63,0,0.423,0.172,0,0.303,0.746,82.007,4
5gsY63Dq5ht0LEvydhj9lA,"3CQIn7N5CuRDP8wEI7FiDA","Peter Piper","Raising Hell","Run–D.M.C.",1986-05-15,204133,48,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:51Z,"east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap",0.873,0.62,7,-8.812,1,0.293,0.0113,0.000121,0.0925,0.574,105.332,4
687AurFZDmVWrKRx4lDErr,"3CQIn7N5CuRDP8wEI7FiDA","Soul To Rock And Roll","Tougher Than Leather (Expanded Edition)","Run–D.M.C.",1988-09-16,136933,14,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:51Z,"east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap",0.843,0.957,2,-2.889,1,0.178,0.0617,0,0.0738,0.77,99.002,4
7hGXSM1ICApgcdoSa7JJu1,"3CQIn7N5CuRDP8wEI7FiDA","The Ave","Back From Hell","Run–D.M.C.",1990-07-01,241960,14,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:52Z,"east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap",0.688,0.781,7,-10.208,1,0.174,0.0444,0,0.357,0.725,95.247,4
0tTJEgw9tTeGYlDa1ljbMZ,"2E78kTKamtXgdRkK1jrc0f","Rewrite","Sick Of Waiting Tables","Sage Francis",2001-01-01,200177,13,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:52Z,"abstract hip hop,conscious hip hop,rhode island rap",0.635,0.58,7,-8.808,1,0.336,0.115,0.00000124,0.542,0.577,99.555,4
1jfuCaKJEsBvJ2uSssDtV7,"2E78kTKamtXgdRkK1jrc0f","Dance Monkey","A Healthy Distrust","Sage Francis",2005-02-08,173386,15,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:53Z,"abstract hip hop,conscious hip hop,rhode island rap",0.712,0.952,1,-3.756,1,0.334,0.106,0,0.654,0.513,96.504,4
6ld0SjdFPdZtoWBxzn0Ytp,"19KwjzvIL92r29IINtlPNP","I Seen a Man Die","The Diary","Scarface",1994,272680,45,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:53Z,"conscious hip hop,dirty south rap,gangster rap,hardcore hip hop",0.692,0.674,2,-5.523,1,0.292,0.0022,0,0.359,0.5,79.925,4
6YxACxuROTG5km2gwgJrhx,"6C403AR4y6PjN0xNNGh42m","The SS Quintessence","Quazarz vs. The Jealous Machines","Shabazz Palaces",2017-07-14,219973,3,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:54Z,"afrofuturism,cascadia psych,experimental hip hop,psychedelic hip hop,seattle hip hop,wonky",0.433,0.534,8,-12.412,0,0.516,0.388,0.000495,0.165,0.26,72.026,4
4WxjTdY9p5TTx9qB21k1IX,"7JgXEHI1oEiQICAMeCsKTj","On the Regular","Ratchet","Shamir",2015-05-19,178306,30,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:54Z,"escape room",0.737,0.929,7,-3.427,0,0.0596,0.366,0.000211,0.061,0.885,124,4
6zffCyiG2RC9I7sYaevexj,"0qHfqHyHZnxvv1lfkJraQc","Jansport Strings (One Time for Chi-Ali)","A Dream Deferred","Skyzoo",2012-10-02,199130,5,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:55Z,"alternative hip hop,boom bap",0.417,0.848,7,-4.737,1,0.498,0.373,0,0.119,0.456,181.655,4
7aXSRznxC1WKdc5PNUTM1X,"3kf0gOpxWtkyeMNJVDQPtd,3BeQqzKdlARoOd6y30kCO2","Wild 100s","Don't Smoke Rock","Smoke DZA,Pete Rock",2016-12-02,218081,11,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:56Z,"alternative hip hop,harlem hip hop,underground hip hop,east coast hip hop,instrumental hip hop,jazz rap",0.53,0.894,0,-4.75,1,0.335,0.191,0,0.173,0.465,153.927,4
2yDwB3dcAhjVxvglQrqVjT,"3kf0gOpxWtkyeMNJVDQPtd,3BeQqzKdlARoOd6y30kCO2","Last Name","Don't Smoke Rock","Smoke DZA,Pete Rock",2016-12-02,232176,13,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:56Z,"alternative hip hop,harlem hip hop,underground hip hop,east coast hip hop,instrumental hip hop,jazz rap",0.555,0.876,0,-6.015,1,0.215,0.00544,0,0.432,0.43,82.263,4
5u9z1u8PN8rrBA8Uee0xGu,"3kf0gOpxWtkyeMNJVDQPtd,3BeQqzKdlARoOd6y30kCO2","1 of 1","Don't Smoke Rock","Smoke DZA,Pete Rock",2016-12-02,137806,11,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:57Z,"alternative hip hop,harlem hip hop,underground hip hop,east coast hip hop,instrumental hip hop,jazz rap",0.637,0.762,7,-7.297,1,0.397,0.0308,0,0.159,0.396,92.411,4
0jYev52PE9jhOkCtKzxO6h,"3kf0gOpxWtkyeMNJVDQPtd,3BeQqzKdlARoOd6y30kCO2","I Ain't Scared","Don't Smoke Rock","Smoke DZA,Pete Rock",2016-12-02,117167,11,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:57Z,"alternative hip hop,harlem hip hop,underground hip hop,east coast hip hop,instrumental hip hop,jazz rap",0.583,0.814,6,-6.954,0,0.332,0.343,0.00000378,0.363,0.587,92.668,4
5wTVNpi5WDByxBgKgUE6MU,"7tYKF4w9nC0nq9CsPZTHyP","Supermodel","Ctrl","SZA",2017-06-09,181120,68,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:58Z,"pop,r&b,rap",0.613,0.442,6,-8.874,1,0.288,0.651,0,0.26,0.252,119.737,5
0q75NwOoFiARAVp4EXU4Bs,"7tYKF4w9nC0nq9CsPZTHyP,0Y5tJX1MQlPlqiwlOH1tJY","Love Galore (feat. Travis Scott)","Ctrl","SZA,Travis Scott",2017-06-09,275080,76,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:58Z,"pop,r&b,rap,slap house",0.795,0.594,0,-6.2,1,0.0748,0.112,0,0.162,0.409,135.002,4
593W4qZOwwdqF6YnimJjL6,"7tYKF4w9nC0nq9CsPZTHyP,2YZyLoL8N0Wb9xBt1NhZWg","Doves In The Wind (feat. Kendrick Lamar)","Ctrl","SZA,Kendrick Lamar",2017-06-09,266080,69,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:59Z,"pop,r&b,rap,conscious hip hop,hip hop,west coast rap",0.693,0.713,10,-4.489,0,0.351,0.343,0,0.102,0.615,137.335,4
06u5LrUpbosQlQ1QJFhPpG,"7tYKF4w9nC0nq9CsPZTHyP","Drew Barrymore","Ctrl","SZA",2017-06-09,231400,70,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:59Z,"pop,r&b,rap",0.577,0.523,0,-5.538,0,0.0429,0.491,0,0.147,0.29,134.93,4
5yvhdo8FXbBsIllxv2Rr94,"7tYKF4w9nC0nq9CsPZTHyP","Prom","Ctrl","SZA",2017-06-09,196133,67,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:32:59Z,"pop,r&b,rap",0.805,0.702,1,-4.877,1,0.0887,0.0639,0,0.123,0.225,120.048,4
6gU9OKjOE7ghfEd55oRO57,"7tYKF4w9nC0nq9CsPZTHyP","The Weekend","Ctrl","SZA",2017-06-09,272186,74,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:00Z,"pop,r&b,rap",0.4,0.366,8,-9.405,0,0.0597,0.242,0,0.126,0.161,73.313,3
6Vmow8PuUaU7W1T2WWLZk2,"7tYKF4w9nC0nq9CsPZTHyP","Go Gina","Ctrl","SZA",2017-06-09,161613,62,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:00Z,"pop,r&b,rap",0.603,0.606,9,-6.634,1,0.114,0.799,0,0.391,0.462,80.176,4
19woxaSpjOefa2JnAOoqW5,"7tYKF4w9nC0nq9CsPZTHyP","Garden (Say It Like Dat)","Ctrl","SZA",2017-06-09,208400,68,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:01Z,"pop,r&b,rap",0.73,0.457,9,-7.26,1,0.283,0.0705,0,0.124,0.549,111.352,4
2fXwCWkh6YG5zU1IyvQrbs,"7tYKF4w9nC0nq9CsPZTHyP","Broken Clocks","Ctrl","SZA",2017-06-09,231253,82,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:01Z,"pop,r&b,rap",0.692,0.684,6,-7.364,1,0.155,0.131,0,0.156,0.406,112.912,4
0336UwEBwBBao8uWCuugYr,"7tYKF4w9nC0nq9CsPZTHyP","Anything","Ctrl","SZA",2017-06-09,149320,59,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:01Z,"pop,r&b,rap",0.669,0.488,0,-4.711,0,0.326,0.394,0.000649,0.0952,0.548,151.798,4
3LcoHjgdNl4xtWVaJGSA1p,"7tYKF4w9nC0nq9CsPZTHyP,5ooSG9S0glqP5ZrqqaHBvT","Wavy (Interlude) (feat. James Fauntleroy)","Ctrl","SZA,James Fauntleroy",2017-06-09,75800,57,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:02Z,"pop,r&b,rap",0.629,0.509,0,-8.1,0,0.0809,0.475,0,0.0727,0.389,78.99,1
5fQBa4wkmq28xpSLOQ202K,"7tYKF4w9nC0nq9CsPZTHyP","Normal Girl","Ctrl","SZA",2017-06-09,253586,73,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:02Z,"pop,r&b,rap",0.624,0.532,0,-7.146,1,0.124,0.269,0.0000517,0.158,0.362,76.453,4
1IgePMOW0qEe1AViWgkal9,"7tYKF4w9nC0nq9CsPZTHyP,6aaMZ3fcfLv4tEbmY7bjRM","Pretty Little Birds (feat. Isaiah Rashad)","Ctrl","SZA,Isaiah Rashad",2017-06-09,245946,62,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:02Z,"pop,r&b,rap,hip hop,tennessee hip hop,underground hip hop",0.362,0.518,1,-7.687,1,0.306,0.223,0.00314,0.316,0.348,89.667,4
4h6ViRoztTBpWcJ1zFT9Zg,"7tYKF4w9nC0nq9CsPZTHyP","20 Something","Ctrl","SZA",2017-06-09,198160,71,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:03Z,"pop,r&b,rap",0.569,0.299,11,-8.603,1,0.275,0.739,0,0.054,0.505,81.049,4
7gUd845trxXA7Vz8UCddIm,"0lEssBAxQl2In4RpaB1C2Y","Cold Rain","Gutter Rainbows","Talib Kweli",2011-01-25,156173,10,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:03Z,"conscious hip hop,east coast hip hop",0.54,0.775,10,-5.81,0,0.323,0.00117,0,0.152,0.473,166.448,4
6RxBOcVOB3xzowxDBzTCVd,"6UBA15slIuadJ8h2lPRPos","He's A Mental Giant","All 6's And 7's","Tech N9ne",2011-06-07,234146,43,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:04Z,"detroit hip hop,kansas city hip hop,pop rap",0.603,0.944,9,-4.086,1,0.389,0.0208,0,0.384,0.673,168.082,4
20MmgBBJR6PKaFtECfM7O1,"4IvS1ZZ5nyiNMheybfx3Hf","Dig It","Kill My Landlord","The Coup",1993-06-08,258088,21,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:04Z,"alternative hip hop,conscious hip hop,oakland hip hop,political hip hop",0.755,0.391,6,-14.857,1,0.252,0.0843,0.000037,0.314,0.766,94.046,4
63LiOsvf1w1DSbmjbxjh4b,"2htToCUWzqrvOX6ISJY1nd","It's Funky Enough - Remastered Single","No One Can Do It Better","The D.O.C.",1989,269973,52,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:05Z,"g funk,old school hip hop",0.83,0.797,7,-6.627,1,0.152,0.00257,0,0.272,0.886,90.229,4
4n3U09x3m3d1pNz0Sj7WNV,"4MySMYG2HfqSoNY4FUGflC","Anything Is Everything","The Dynospectrum","The Dynospectrum",1998,293200,27,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:05Z,"abstract hip hop,minnesota hip hop",0.898,0.546,8,-7.57,0,0.313,0.0021,0.00015,0.426,0.229,88.39,4
2hPNuVVSV1tqiD2uPlfehz,"7GN9PivdemQRKjDt4z5Zv8","Come Over","Hive Mind","The Internet",2018-07-20,321853,49,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:06Z,"alternative r&b,lgbtq+ hip hop",0.529,0.598,8,-7.951,1,0.187,0.0968,0.171,0.189,0.691,92.01,4
18q3Snk21t9JruunyQ9xNT,"7GN9PivdemQRKjDt4z5Zv8","Next Time / Humble Pie","Hive Mind","The Internet",2018-07-20,340800,39,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:06Z,"alternative r&b,lgbtq+ hip hop",0.45,0.616,5,-8.675,1,0.0846,0.574,0.464,0.12,0.84,154.036,4
0sSNa2XDu7dxbnjK0lKnDH,"7GN9PivdemQRKjDt4z5Zv8","Look What U Started","Hive Mind","The Internet",2018-07-20,270786,39,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:06Z,"alternative r&b,lgbtq+ hip hop",0.817,0.435,9,-5.784,0,0.057,0.322,0.00537,0.109,0.53,94.015,4
5GjisoOfsN8qagrax01T4y,"7GN9PivdemQRKjDt4z5Zv8","Wanna Be","Hive Mind","The Internet",2018-07-20,267400,44,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:07Z,"alternative r&b,lgbtq+ hip hop",0.875,0.41,7,-6.29,0,0.0571,0.0674,0.0374,0.106,0.445,87.999,4
01bfHCsUTwydXCHP1VoLlI,"7GN9PivdemQRKjDt4z5Zv8","Roll (Burbank Funk)","Hive Mind","The Internet",2018-07-20,191026,46,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:07Z,"alternative r&b,lgbtq+ hip hop",0.784,0.682,1,-8.614,1,0.0962,0.185,0.00000625,0.106,0.967,112.512,4
5IIq5uEYpUZoSjTEjqn7q1,"7GN9PivdemQRKjDt4z5Zv8","La Di Da","Hive Mind","The Internet",2018-07-20,207013,43,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:07Z,"alternative r&b,lgbtq+ hip hop",0.685,0.745,1,-6.659,1,0.117,0.259,0.0000311,0.107,0.834,103.119,4
2kBHv0gFA2iheTUXmPB9e1,"7GN9PivdemQRKjDt4z5Zv8","Under Control","Ego Death","The Internet",2015-06-26,244293,49,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:08Z,"alternative r&b,lgbtq+ hip hop",0.706,0.714,7,-6.134,1,0.061,0.327,0.0111,0.185,0.503,98.003,4
3NWTRZ0A8xKlBP1qgNftql,"7GN9PivdemQRKjDt4z5Zv8","Special Affair","Ego Death","The Internet",2015-06-26,176186,59,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:09Z,"alternative r&b,lgbtq+ hip hop",0.795,0.409,9,-10.134,0,0.0859,0.183,0.00108,0.112,0.518,120.095,4
0ed6evAMZvewGh4UI9KkVU,"5me0Irg2ANcsgc93uaYrpb","Kick in the Door - 2014 Remaster","Life After Death (2014 Remastered Edition)","The Notorious B.I.G.",1997-03-04,286186,52,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:09Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",0.62,0.854,6,-5.578,1,0.628,0.103,0,0.402,0.671,179.801,4
7aKwFwJPvt8kVkXZt970Mp,"78xUyw6FkVZrRAtziFdtdu,6O1jQGuVJ8WS8EAH6nJSiO,6iDKSaEFWMifCZyKlH9OZx","In The Music","Game Theory","The Roots,Porn,Malik B.",2006-08-29,246960,20,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:10Z,"conscious hip hop,east coast hip hop,hip hop,philly rap,political hip hop,flick hop",0.511,0.678,1,-6.818,1,0.319,0.00918,0.795,0.337,0.267,92.973,4
36ivPR4vp20l5BWrLVritn,"78xUyw6FkVZrRAtziFdtdu,0CKa42Jqrc9fSFbDjePaXP,7df4aW2MDoNsEhmJ2NRoro","Make My","Undun","The Roots,Big K.R.I.T.,Dice Raw",2011-12-02,267373,34,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:10Z,"conscious hip hop,east coast hip hop,hip hop,philly rap,political hip hop,mississippi hip hop,southern hip hop,trap",0.618,0.69,1,-6.469,0,0.0935,0.0154,0.0508,0.0695,0.207,168.015,4
4OKGOCePwVx3GnpLmXkErw,"78xUyw6FkVZrRAtziFdtdu","Distortion To Static","Do You Want More?!!!??!","The Roots",1995-01-17,258105,33,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:10Z,"conscious hip hop,east coast hip hop,hip hop,philly rap,political hip hop",0.878,0.57,10,-7.888,0,0.326,0.0516,0.000063,0.688,0.558,89.991,4
3XIi1OtPaYiMDzqELqOrXn,"78xUyw6FkVZrRAtziFdtdu,7df4aW2MDoNsEhmJ2NRoro,36dgBtLAQduHE6Z2MGHdII","Get Busy","Rising Down","The Roots,Dice Raw,Peedi Peedi",2008-01-01,209426,16,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:11Z,"conscious hip hop,east coast hip hop,hip hop,philly rap,political hip hop",0.569,0.887,4,-2.524,0,0.328,0.0892,0.00000202,0.129,0.46,93.946,4
5AbR0hvTLMM92MxIpDp2mC,"27w1NoOLMX7tJMYqcetPyG","Heaven On Earth - Reprise","The Autobiography","VIC MENSA",2017-07-28,126013,17,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:12Z,"canadian hip hop,chicago rap,conscious hip hop,underground hip hop",0.533,0.48,9,-8.97,0,0.034,0.0201,0.0000148,0.244,0.141,103.124,4
0x9gHwkimsncnhKWigwQhX,"27w1NoOLMX7tJMYqcetPyG","The Fire Next Time","The Autobiography","VIC MENSA",2017-07-28,224440,31,spotify:user:7oy1cahboqkwjull3fqfl083i,2024-08-19T16:33:12Z,"canadian hip hop,chicago rap,conscious hip hop,underground hip hop",0.614,0.704,1,-6.056,1,0.165,0.194,0,0.528,0.505,113.894,4
